0.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379134e-02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379412e-01,3.162277660168379412e-01,0.000000000000000000e+00,3.162277660168379412e-01
3.162277660168379412e-01,3.162277660168379412e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379412e-01,1.000000000000000000e+00
1.000000000000000056e-01,3.162277660168379134e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379412e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.162277660168379412e-01,3.162277660168379412e-01,3.162277660168379412e-01,3.162277660168379412e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.162277660168379134e-02,0.000000000000000000e+00,3.162277660168379412e-01,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
